Campaign,Ad group,Keyword,Match type,Max CPC,Final URL,Status
DR-iPad,General,"""아이패드 액정 수리 견적""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 액정 수리 비용],Exact,1020,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 액정 수리 비용""",Phrase,816,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 액정 수리 얼마],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 액정 수리 얼마""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 액정 수리비],Exact,1360,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 액정 수리비""",Phrase,1088,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 에어 4세대 액정 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 에어 4세대 액정 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 에어 5세대 액정 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 에어 5세대 액정 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 에어 떨어뜨림],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 에어 떨어뜨림""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 에어 배터리 교체],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 에어 배터리 교체""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 에어 배터리 교체 비용],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 에어 배터리 교체 비용""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 에어 액정 깨짐],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 에어 액정 깨짐""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 에어 액정 수리],Exact,1020,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 에어 액정 수리""",Phrase,816,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 에어 액정 수리비],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 에어 액정 수리비""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 유리 깨짐],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 유리 깨짐""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 응급 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 응급 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 정품 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 정품 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 즉시 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 즉시 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 충전 안됨],Exact,1020,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 충전 안됨""",Phrase,816,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 충전포트 고장],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 충전포트 고장""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 침수],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 침수""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 침수 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 침수 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 켜지지 않음],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 켜지지 않음""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 터치 불량],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 터치 불량""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 펜슬 인식 안됨],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 펜슬 인식 안됨""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 프로 11 액정 수리],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 프로 11 액정 수리""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 프로 11 액정 수리비],Exact,765,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 프로 11 액정 수리비""",Phrase,612,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 프로 12.9 액정 수리],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 프로 12.9 액정 수리""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 프로 13 액정 수리],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 프로 13 액정 수리""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 프로 13 액정 수리비],Exact,765,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 프로 13 액정 수리비""",Phrase,612,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 프로 떨어뜨림],Exact,765,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 프로 떨어뜨림""",Phrase,612,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 프로 배터리 교체],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 프로 배터리 교체""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 프로 배터리 교체 비용],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 프로 배터리 교체 비용""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 프로 액정 깨짐],Exact,765,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 프로 액정 깨짐""",Phrase,612,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 프로 액정 수리],Exact,1190,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 프로 액정 수리""",Phrase,952,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 프로 액정 수리비],Exact,1020,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 프로 액정 수리비""",Phrase,816,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 화면 깨짐],Exact,1190,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 화면 깨짐""",Phrase,952,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,[아이패드 후면 깨짐],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,General,"""아이패드 후면 깨짐""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/ipad-refurbish-guide.html,Enabled
DR-iPad,Gasan,[가산 아이패드 당일 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 당일 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 떨어뜨림],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 떨어뜨림""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 미니 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 미니 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 미니 액정 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 미니 액정 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 배터리 교체],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 배터리 교체""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 배터리 교체 비용],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 배터리 교체 비용""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 빠른 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 빠른 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 수리],Exact,1020,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 수리""",Phrase,816,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 수리 가격],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 수리 가격""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 수리 견적],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 수리 견적""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 수리 잘하는 곳],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 수리 잘하는 곳""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 수리비],Exact,765,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 수리비""",Phrase,612,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 액정],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 액정""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 액정 가격],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 액정 가격""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 액정 깨짐],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 액정 깨짐""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 액정 수리],Exact,850,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 액정 수리""",Phrase,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 액정 수리 비용],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 액정 수리 비용""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 액정 수리비],Exact,765,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 액정 수리비""",Phrase,612,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 에어 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 에어 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 에어 액정 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 에어 액정 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 응급 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 응급 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 정품 수리],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 정품 수리""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 충전 안됨],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 충전 안됨""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 침수],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 침수""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 켜지지 않음],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 켜지지 않음""",Phrase,408,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 프로 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 프로 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 프로 액정 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 프로 액정 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산 아이패드 화면 깨짐],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산 아이패드 화면 깨짐""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[가산디지털단지 아이패드 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""가산디지털단지 아이패드 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[구로 아이패드 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""구로 아이패드 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,[금천구 아이패드 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Gasan,"""금천구 아이패드 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-gasan-ipad.html,Enabled
DR-iPad,Sillim,[관악구 아이패드 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-ipad.html,Enabled
DR-iPad,Sillim,"""관악구 아이패드 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-ipad.html,Enabled
DR-iPad,Sillim,[사당 아이패드 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-ipad.html,Enabled
DR-iPad,Sillim,"""사당 아이패드 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-ipad.html,Enabled
DR-iPad,Sillim,[신대방 아이패드 수리],Exact,595,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-ipad.html,Enabled
DR-iPad,Sillim,"""신대방 아이패드 수리""",Phrase,476,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-ipad.html,Enabled
DR-iPad,Sillim,[신림 아이패드 당일 수리],Exact,680,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-ipad.html,Enabled
DR-iPad,Sillim,"""신림 아이패드 당일 수리""",Phrase,544,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-ipad.html,Enabled
DR-iPad,Sillim,[신림 아이패드 떨어뜨림],Exact,510,https://xn--2j1bq2k97kxnah86c.com/articles/repair-sillim-ipad.html,Enabled
